Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1781587357123,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,28.571430206298828,23.809524536132813,20,10,4.761904716491699,4.761904716491699,0,4.201840400695801,8589934592,3221225472,6543327232,2244345856
204,1781587357327,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,10,10,9.523809432983398,23.809524536132813,0,0,0,4.273097515106201,8589934592,3221225472,6540214272,2244345856
204,1781587357531,3204,3204,3204,3204,3204,3204,3204,3204,25,20,10,10,5,0,0,0,4.273097515106201,8589934592,3221225472,6545883136,2244345856
202,1781587357736,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,9.523809432983398,10,10,0,0,0,0,4.273097515106201,8589934592,3221225472,6544752640,2244345856
201,1781587357940,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,35,31.81818199157715,19.047618865966797,5.263157844543457,4.761904716491699,0,0,4.273097515106201,8589934592,3221225472,6537412608,2244345856
204,1781587358142,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,21.052631378173828,15.789472579956055,10,14.285715103149414,4.761904716491699,0,0,4.273097515106201,8589934592,3221225472,6531825664,2244345856
204,1781587358347,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,14.285715103149414,9.523809432983398,9.523809432983398,0,0,0,0,4.331320762634277,8589934592,3221225472,6532005888,2244345856
201,1781587358552,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,10.526315689086914,10,35,30.000001907348633,30.000001907348633,28.571430206298828,4.331320762634277,8589934592,3221225472,6537379840,2244345856
203,1781587358754,3204,3204,3204,3204,3204,3204,3204,3204,5,5,4.761904716491699,0,4.761904716491699,0,0,0,4.331320762634277,8589934592,3221225472,6528008192,2244345856
204,1781587358959,3204,3204,3204,3204,3204,3204,3204,3204,40,40,40,33.333335876464844,0,0,0,0,4.331320762634277,8589934592,3221225472,6532235264,2244345856
204,1781587359164,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,15.000000953674316,9.523809432983398,14.285715103149414,4.761904716491699,0,0,0,4.331320762634277,8589934592,3221225472,6530318336,2244345856
204,1781587359369,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,19.047618865966797,10,5,14.285715103149414,9.523809432983398,0,0,4.355916976928711,8589934592,3221225472,6529597440,2244345856
202,1781587359574,3204,3204,3204,3204,3204,3204,3204,3204,11.111111640930176,19.047618865966797,20,30.000001907348633,10.526315689086914,5,0,0,4.355916976928711,8589934592,3221225472,6529728512,2244345856
203,1781587359777,3204,3204,3204,3204,3204,3204,3204,3204,27.272727966308594,20,23.809524536132813,15.000000953674316,0,0,0,0,4.355916976928711,8589934592,3221225472,6529597440,2244345856
201,1781587359980,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,42.105262756347656,25,23.809524536132813,23.809524536132813,5,0,0,4.355916976928711,8589934592,3221225472,6529597440,2244345856
204,1781587360182,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,5.263157844543457,10.526315689086914,19.047618865966797,0,0,0,4.355916976928711,8589934592,3221225472,6536708096,2244345856
199,1781587360388,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,9.090909004211426,9.090909004211426,0,0,0,0,4.412988185882568,8589934592,3221225472,6536708096,2244345856
201,1781587360588,3204,3204,3204,3204,3204,3204,3204,3204,10,5.263157844543457,10,0,0,0,4.761904716491699,0,4.412988185882568,8589934592,3221225472,6528516096,2244345856
199,1781587360790,3204,3204,3204,3204,3204,3204,3204,3204,35,27.272727966308594,15.789472579956055,10,15.000000953674316,9.523809432983398,0,4.761904716491699,4.412988185882568,8589934592,3221225472,6544457728,2244345856
203,1781587360990,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,31.57894515991211,25,20,25,10,0,0,4.412988185882568,8589934592,3221225472,6544801792,2244345856
203,1781587361194,3204,3204,3204,3204,3204,3204,3204,3204,45,40,40,40,23.809524536132813,30.000001907348633,18.18181800842285,25,4.412988185882568,8589934592,3221225472,6539788288,2244345856
200,1781587361398,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,20,15.000000953674316,14.285715103149414,5,0,0,0,4.333135604858398,8589934592,3221225472,6534070272,2244345856
204,1781587361599,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,19.047618865966797,15.000000953674316,10,0,0,0,0,4.333135604858398,8589934592,3221225472,6536167424,2244345856
199,1781587361804,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.789472579956055,18.18181800842285,10,9.523809432983398,0,0,0,4.333135604858398,8589934592,3221225472,6535938048,2244345856
204,1781587362004,3204,3204,3204,3204,3204,3204,3204,3204,35,40,26.3157901763916,20,15.000000953674316,9.523809432983398,5,0,4.333135604858398,8589934592,3221225472,6525059072,2244345856
204,1781587362210,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,14.285715103149414,0,0,0,0,4.333135604858398,8589934592,3221225472,6519062528,2244345856
201,1781587362414,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,10,9.523809432983398,9.523809432983398,38.095237731933594,0,0,0,4.261157989501953,8589934592,3221225472,6517997568,2244345856
201,1781587362616,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,15.000000953674316,10,100,0,0,0,4.261157989501953,8589934592,3221225472,6516539392,2244345856
203,1781587362818,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,10,5,38.095237731933594,0,0,0,4.261157989501953,8589934592,3221225472,6519062528,2244345856
204,1781587363022,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,15.789472579956055,20,25,0,0,0,4.261157989501953,8589934592,3221225472,6523158528,2244345856
202,1781587363228,3204,3204,3204,3204,3204,3204,3204,3204,25,20,18.18181800842285,15.000000953674316,0,0,0,0,4.261157989501953,8589934592,3221225472,6522617856,2244345856
203,1781587363431,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,36.842105865478516,30.000001907348633,25,33.333335876464844,19.047618865966797,9.523809432983398,4.761904716491699,4.807354927062988,8589934592,3221225472,6583681024,2244345856
199,1781587363635,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,10,9.523809432983398,0,0,0,0,4.807354927062988,8589934592,3221225472,6584074240,2244345856
199,1781587363835,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,30.000001907348633,20,21.052631378173828,25,38.095237731933594,5,5,4.807354927062988,8589934592,3221225472,6583140352,2244345856
199,1781587364035,3204,3204,3204,3204,3204,3204,3204,3204,35,33.333335876464844,21.052631378173828,20,5,0,0,0,4.807354927062988,8589934592,3221225472,6581501952,2244345856
201,1781587364235,3204,3204,3204,3204,3204,3204,3204,3204,25,15.789472579956055,14.285715103149414,15.000000953674316,5.263157844543457,10,0,0,4.807354927062988,8589934592,3221225472,6563250176,2244345856
201,1781587364437,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,15.789472579956055,14.285715103149414,14.285715103149414,4.761904716491699,5,0,4.540744304656982,8589934592,3221225472,6559776768,2244345856
200,1781587364640,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,20,14.285715103149414,15.000000953674316,5,5.263157844543457,0,0,4.540744304656982,8589934592,3221225472,6547259392,2244345856
204,1781587364841,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,15.000000953674316,20,5,4.761904716491699,0,4.761904716491699,4.540744304656982,8589934592,3221225472,6541590528,2244345856
200,1781587365045,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,40,30.000001907348633,30.000001907348633,23.809524536132813,14.285715103149414,9.090909004211426,4.761904716491699,4.540744304656982,8589934592,3221225472,6566363136,2244345856
200,1781587365246,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,33.333335876464844,25,15.789472579956055,30.000001907348633,35,5.263157844543457,0,4.540744304656982,8589934592,3221225472,6615908352,2244345856
204,1781587365446,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,26.3157901763916,21.052631378173828,23.809524536132813,57.894737243652344,68.42105102539063,30.000001907348633,15.000000953674316,5.629912853240967,8589934592,3221225472,6650462208,2244345856
200,1781587365651,3204,3204,3204,3204,3204,3204,3204,3204,10,9.523809432983398,5,5,0,0,0,0,5.629912853240967,8589934592,3221225472,6651969536,2244345856
201,1781587365852,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,31.57894515991211,28.571430206298828,15.000000953674316,28.571430206298828,5,5,0,5.629912853240967,8589934592,3221225472,6671056896,2244345856
204,1781587366053,3204,3204,3204,3204,3204,3204,3204,3204,38.88888931274414,38.095237731933594,30.000001907348633,25,5,14.285715103149414,4.761904716491699,0,5.629912853240967,8589934592,3221225472,6669074432,2244345856
201,1781587366259,3204,3204,3204,3204,3204,3204,3204,3204,18.18181800842285,0,10,5,5,0,0,9.090909004211426,5.629912853240967,8589934592,3221225472,6659211264,2244345856
204,1781587366460,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,14.285715103149414,14.285715103149414,9.523809432983398,0,10,0,4.580334663391113,8589934592,3221225472,6625492992,2244345856
204,1781587366665,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,9.523809432983398,5,5,4.761904716491699,0,0,0,4.580334663391113,8589934592,3221225472,6625607680,2244345856
202,1781587366870,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,19.047618865966797,15.000000953674316,14.285715103149414,0,5,0,0,4.580334663391113,8589934592,3221225472,6631555072,2244345856
202,1781587367073,3204,3204,3204,3204,3204,3204,3204,3204,40,36.842105865478516,28.571430206298828,30.000001907348633,19.047618865966797,10,4.761904716491699,0,4.580334663391113,8589934592,3221225472,6651461632,2244345856
204,1781587367276,3204,3204,3204,3204,3204,3204,3204,3204,100,95.45454406738281,100,94.73684692382813,10.526315689086914,4.761904716491699,0,0,4.580334663391113,8589934592,3221225472,6656524288,2244345856
203,1781587367481,3204,3204,3204,3204,3204,3204,3204,3204,80,57.894737243652344,60.000003814697266,59.09090805053711,9.523809432983398,0,5,4.761904716491699,6.459895133972168,8589934592,3221225472,6659227648,2244345856
201,1781587367686,3204,3204,3204,3204,3204,3204,3204,3204,65,66.66667175292969,45,42.105262756347656,10,5,4.761904716491699,0,6.459895133972168,8589934592,3221225472,6658605056,2244345856
204,1781587367887,3204,3204,3204,3204,3204,3204,3204,3204,50,52.6315803527832,42.85714340209961,33.333335876464844,9.523809432983398,0,5,0,6.459895133972168,8589934592,3221225472,6656819200,2244345856
204,1781587368092,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,42.85714340209961,42.105262756347656,35,15.789472579956055,9.090909004211426,4.761904716491699,0,6.459895133972168,8589934592,3221225472,6641369088,2244345856
200,1781587368297,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,15.000000953674316,15.000000953674316,27.272727966308594,5,0,4.761904716491699,6.459895133972168,8589934592,3221225472,6631096320,2244345856
202,1781587368497,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,19.047618865966797,19.047618865966797,35,30.000001907348633,25,20,4.330959796905518,8589934592,3221225472,6620430336,2244345856
201,1781587368700,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,15.000000953674316,5.263157844543457,5.263157844543457,5,9.090909004211426,5,4.330959796905518,8589934592,3221225472,6620807168,2244345856
204,1781587368902,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,25,20,20,15.000000953674316,0,0,4.330959796905518,8589934592,3221225472,6621118464,2244345856
204,1781587369107,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,10,9.523809432983398,5,14.285715103149414,5,0,0,4.330959796905518,8589934592,3221225472,6621118464,2244345856
201,1781587369312,3204,3204,3204,3204,3204,3204,3204,3204,10,5,10.526315689086914,9.523809432983398,4.761904716491699,0,0,0,4.604576587677002,8589934592,3221225472,6622167040,2244345856
204,1781587369513,3204,3204,3204,3204,3204,3204,3204,3204,35,35,23.809524536132813,20,5.263157844543457,5,4.761904716491699,0,4.604576587677002,8589934592,3221225472,6620790784,2244345856
201,1781587369718,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,28.571430206298828,30.000001907348633,23.809524536132813,28.571430206298828,5,0,0,4.604576587677002,8589934592,3221225472,6625722368,2244345856
204,1781587369920,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,31.57894515991211,20,15.000000953674316,5,0,0,0,4.604576587677002,8589934592,3221225472,6622674944,2244345856
202,1781587370125,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,23.809524536132813,20,15.000000953674316,4.761904716491699,0,0,0,4.604576587677002,8589934592,3221225472,6622937088,2244345856
204,1781587370329,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,15.000000953674316,15.000000953674316,10,10.526315689086914,9.523809432983398,0,4.761904716491699,4.909754276275635,8589934592,3221225472,6635962368,2244345856
200,1781587370533,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,14.285715103149414,14.285715103149414,19.047618865966797,22.72727394104004,5.263157844543457,13.636363983154297,5,4.909754276275635,8589934592,3221225472,6638190592,2244345856
201,1781587370735,3204,3204,3204,3204,3204,3204,3204,3204,35,26.3157901763916,20,20,15.000000953674316,9.523809432983398,0,5,4.909754276275635,8589934592,3221225472,6645317632,2244345856
200,1781587370936,3204,3204,3204,3204,3204,3204,3204,3204,65,70,70,65,0,4.761904716491699,4.761904716491699,0,4.909754276275635,8589934592,3221225472,6650331136,2244345856
200,1781587371137,3204,3204,3204,3204,3204,3204,3204,3204,75,73.68421173095703,60.000003814697266,60.000003814697266,25,15.789472579956055,30.000001907348633,5,4.909754276275635,8589934592,3221225472,6650331136,2244345856
204,1781587371338,3204,3204,3204,3204,3204,3204,3204,3204,80,80.95238494873047,80,80,14.285715103149414,10,0,9.523809432983398,4.497981548309326,8589934592,3221225472,6659555328,2244345856
202,1781587371543,3204,3204,3204,3204,3204,3204,3204,3204,65,65,61.904762268066406,52.38095474243164,5,0,0,0,4.497981548309326,8589934592,3221225472,6662586368,2244345856
201,1781587371747,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,60.000003814697266,45,45,0,0,0,0,4.497981548309326,8589934592,3221225472,6646087680,2244345856
204,1781587371949,3204,3204,3204,3204,3204,3204,3204,3204,75,76.19047546386719,75,68.42105102539063,15.789472579956055,14.285715103149414,9.090909004211426,0,4.497981548309326,8589934592,3221225472,6645268480,2244345856
202,1781587372154,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,36.842105865478516,35,30.000001907348633,9.090909004211426,4.761904716491699,0,0,4.497981548309326,8589934592,3221225472,6639566848,2244345856
203,1781587372357,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,28.571430206298828,23.809524536132813,23.809524536132813,21.052631378173828,10,5,0,4.402170181274414,8589934592,3221225472,6657425408,2244345856
202,1781587372561,3204,3204,3204,3204,3204,3204,3204,3204,50,42.85714340209961,45,42.85714340209961,23.809524536132813,10,9.523809432983398,4.761904716491699,4.402170181274414,8589934592,3221225472,6678872064,2244345856
199,1781587372764,3204,3204,3204,3204,3204,3204,3204,3204,10,5.263157844543457,0,0,14.285715103149414,5,0,0,4.402170181274414,8589934592,3221225472,6678921216,2244345856
204,1781587372964,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,23.809524536132813,25,5,0,0,0,4.402170181274414,8589934592,3221225472,6676103168,2244345856
204,1781587373169,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.789472579956055,10,9.523809432983398,0,0,0,0,4.402170181274414,8589934592,3221225472,6676103168,2244345856
199,1781587373374,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,9.523809432983398,9.523809432983398,10,0,0,0,0,5.3625664710998535,8589934592,3221225472,6674792448,2244345856
204,1781587373575,3204,3204,3204,3204,3204,3204,3204,3204,40,26.3157901763916,15.789472579956055,15.789472579956055,23.809524536132813,9.523809432983398,5,0,5.3625664710998535,8589934592,3221225472,6672089088,2244345856
200,1781587373780,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,27.272727966308594,19.047618865966797,14.285715103149414,15.000000953674316,4.761904716491699,0,4.761904716491699,5.3625664710998535,8589934592,3221225472,6644891648,2244345856
203,1781587373981,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,21.052631378173828,15.000000953674316,25,10,5,4.761904716491699,0,5.3625664710998535,8589934592,3221225472,6644891648,2244345856
204,1781587374185,3204,3204,3204,3204,3204,3204,3204,3204,5,9.523809432983398,5,14.285715103149414,0,0,0,0,5.3625664710998535,8589934592,3221225472,6644891648,2244345856
204,1781587374390,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,14.285715103149414,10,5,4.761904716491699,0,0,0,4.994010925292969,8589934592,3221225472,6647513088,2244345856
202,1781587374595,3204,3204,3204,3204,3204,3204,3204,3204,20,10.526315689086914,14.285715103149414,10,5,0,0,0,4.994010925292969,8589934592,3221225472,6647087104,2244345856
203,1781587374798,3204,3204,3204,3204,3204,3204,3204,3204,35,25,21.052631378173828,23.809524536132813,9.523809432983398,5,0,0,4.994010925292969,8589934592,3221225472,6631407616,2244345856
199,1781587375002,3204,3204,3204,3204,3204,3204,3204,3204,35,33.333335876464844,31.81818199157715,25,25,9.523809432983398,0,0,4.994010925292969,8589934592,3221225472,6634176512,2244345856
204,1781587375203,3204,3204,3204,3204,3204,3204,3204,3204,25,20,10.526315689086914,15.000000953674316,0,0,0,0,4.994010925292969,8589934592,3221225472,6635257856,2244345856
202,1781587375407,3204,3204,3204,3204,3204,3204,3204,3204,25,25,28.571430206298828,20,0,0,0,0,4.427513122558594,8589934592,3221225472,6636486656,2244345856
200,1781587375610,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,15.789472579956055,15.000000953674316,14.285715103149414,4.761904716491699,4.761904716491699,4.761904716491699,4.427513122558594,8589934592,3221225472,6639878144,2244345856
204,1781587375812,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,14.285715103149414,19.047618865966797,20,15.000000953674316,5.263157844543457,0,4.427513122558594,8589934592,3221225472,6632603648,2244345856
200,1781587376017,3204,3204,3204,3204,3204,3204,3204,3204,35,28.571430206298828,20,25,5,0,0,0,4.427513122558594,8589934592,3221225472,6634455040,2244345856
202,1781587376218,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,10,10,5,5,0,0,0,4.427513122558594,8589934592,3221225472,6632423424,2244345856
204,1781587376422,3204,3204,3204,3204,3204,3204,3204,3204,20,10,9.523809432983398,5,4.761904716491699,4.761904716491699,0,0,4.212712287902832,8589934592,3221225472,6628540416,2244345856
201,1781587376627,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,15.000000953674316,10,10,0,0,0,0,4.212712287902832,8589934592,3221225472,6629474304,2244345856
201,1781587376828,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,20,15.000000953674316,14.285715103149414,10,4.761904716491699,4.761904716491699,0,4.212712287902832,8589934592,3221225472,6612254720,2244345856
200,1781587377030,3204,3204,3204,3204,3204,3204,3204,3204,20,25,10,20,0,0,0,0,4.212712287902832,8589934592,3221225472,6597722112,2244345856
204,1781587377232,3204,3204,3204,3204,3204,3204,3204,3204,10,10,9.523809432983398,5,0,0,0,0,4.212712287902832,8589934592,3221225472,6597935104,2244345856
202,1781587377437,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,10,10,5,9.523809432983398,0,0,0,4.426395416259766,8589934592,3221225472,6602964992,2244345856
204,1781587377640,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,14.285715103149414,5.263157844543457,9.523809432983398,4.761904716491699,0,0,0,4.426395416259766,8589934592,3221225472,6601490432,2244345856
204,1781587377845,3204,3204,3204,3204,3204,3204,3204,3204,22.72727394104004,19.047618865966797,14.285715103149414,10,5,4.761904716491699,4.761904716491699,9.090909004211426,4.426395416259766,8589934592,3221225472,6602457088,2244345856
201,1781587378050,3204,3204,3204,3204,3204,3204,3204,3204,20,20,14.285715103149414,9.523809432983398,0,0,0,0,4.426395416259766,8589934592,3221225472,6598803456,2244345856
199,1781587378252,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,15.789472579956055,10,10,9.523809432983398,0,4.761904716491699,0,4.426395416259766,8589934592,3221225472,6598803456,2244345856
204,1781587378452,3204,3204,3204,3204,3204,3204,3204,3204,35,25,25,20,20,20,15.000000953674316,5.263157844543457,4.378676414489746,8589934592,3221225472,6582992896,2244345856
200,1781587378657,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,25,20,20,20,19.047618865966797,10.526315689086914,14.285715103149414,4.378676414489746,8589934592,3221225472,6585483264,2244345856
202,1781587378858,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,31.57894515991211,25,35,30.000001907348633,19.047618865966797,10,4.378676414489746,8589934592,3221225472,6572113920,2244345856
201,1781587379062,3204,3204,3204,3204,3204,3204,3204,3204,45,36.842105865478516,42.85714340209961,35,50,45,40,35,4.378676414489746,8589934592,3221225472,6598328320,2244345856
199,1781587379264,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,10,20,5,4.761904716491699,5,0,4.378676414489746,8589934592,3221225472,6597410816,2244345856
200,1781587379464,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,15.000000953674316,10,5,0,0,0,4.18920373916626,8589934592,3221225472,6600097792,2244345856
199,1781587379665,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,28.571430206298828,25,20,4.761904716491699,0,0,0,4.18920373916626,8589934592,3221225472,6601342976,2244345856
204,1781587379865,3204,3204,3204,3204,3204,3204,3204,3204,25,22.22222328186035,15.789472579956055,15.789472579956055,25,10,0,0,4.18920373916626,8589934592,3221225472,6601342976,2244345856
203,1781587380070,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,36.3636360168457,38.095237731933594,28.571430206298828,26.3157901763916,14.285715103149414,9.523809432983398,0,4.18920373916626,8589934592,3221225472,6601342976,2244345856
203,1781587380274,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,10,10,14.285715103149414,0,0,4.761904716491699,0,4.18920373916626,8589934592,3221225472,6601342976,2244345856
202,1781587380477,3204,3204,3204,3204,3204,3204,3204,3204,18.18181800842285,14.285715103149414,9.523809432983398,5,0,0,0,0,4.387657165527344,8589934592,3221225472,6570819584,2244345856
200,1781587380680,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,26.3157901763916,15.000000953674316,20,14.285715103149414,5,0,5,4.387657165527344,8589934592,3221225472,6574505984,2244345856
204,1781587380881,3204,3204,3204,3204,3204,3204,3204,3204,40,31.57894515991211,25,25,40,20,10,4.761904716491699,4.387657165527344,8589934592,3221225472,6574505984,2244345856
201,1781587381086,3204,3204,3204,3204,3204,3204,3204,3204,35,36.3636360168457,20,30.000001907348633,36.842105865478516,23.809524536132813,10,10.526315689086914,4.387657165527344,8589934592,3221225472,6574505984,2244345856
203,1781587381288,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,15.000000953674316,20,10,5.263157844543457,14.285715103149414,19.047618865966797,4.387657165527344,8589934592,3221225472,6574505984,2244345856
200,1781587381493,3204,3204,3204,3204,3204,3204,3204,3204,25,33.333335876464844,20,20,9.523809432983398,4.761904716491699,0,4.761904716491699,5.797124862670898,8589934592,3221225472,6565232640,2244345856
202,1781587381694,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,14.285715103149414,0,0,0,0,5.797124862670898,8589934592,3221225472,6566232064,2244345856
200,1781587381897,3204,3204,3204,3204,3204,3204,3204,3204,25,20,25,19.047618865966797,0,0,0,0,5.797124862670898,8589934592,3221225472,6568329216,2244345856
202,1781587382098,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,15.789472579956055,10,0,4.761904716491699,0,0,0,5.797124862670898,8589934592,3221225472,6544932864,2244345856
202,1781587382301,3204,3204,3204,3204,3204,3204,3204,3204,5.263157844543457,5,9.523809432983398,9.090909004211426,0,0,0,0,5.797124862670898,8589934592,3221225472,6543998976,2244345856
204,1781587382504,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,19.047618865966797,10,10,0,0,0,0,4.426022529602051,8589934592,3221225472,6560956416,2244345856
204,1781587382709,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,15.000000953674316,9.523809432983398,15.000000953674316,9.523809432983398,0,0,0,4.426022529602051,8589934592,3221225472,6560317440,2244345856
199,1781587382913,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,20,15.789472579956055,0,0,0,0,4.426022529602051,8589934592,3221225472,6550290432,2244345856
203,1781587383114,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,5.263157844543457,14.285715103149414,5,0,0,0,4.426022529602051,8589934592,3221225472,6550749184,2244345856
203,1781587383318,3204,3204,3204,3204,3204,3204,3204,3204,25,25,20,15.000000953674316,0,0,0,0,5.412951946258545,8589934592,3221225472,6541787136,2244345856
204,1781587383522,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,30.000001907348633,23.809524536132813,20,0,0,0,0,5.412951946258545,8589934592,3221225472,6554615808,2244345856
204,1781587383727,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,30.000001907348633,19.047618865966797,14.285715103149414,4.761904716491699,0,0,0,5.412951946258545,8589934592,3221225472,6556467200,2244345856
204,1781587383932,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,28.571430206298828,15.000000953674316,23.809524536132813,0,0,0,0,5.412951946258545,8589934592,3221225472,6545833984,2244345856
199,1781587384137,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,28.571430206298828,25,25,25,14.285715103149414,10,0,5.412951946258545,8589934592,3221225472,6547275776,2244345856
201,1781587384337,3204,3204,3204,3204,3204,3204,3204,3204,20,16.666667938232422,15.000000953674316,15.000000953674316,10,9.523809432983398,0,0,3.975386381149292,8589934592,3221225472,6549274624,2244345856
203,1781587384539,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,10.526315689086914,9.523809432983398,5,4.761904716491699,0,3.975386381149292,8589934592,3221225472,6571720704,2244345856
201,1781587384744,3204,3204,3204,3204,3204,3204,3204,3204,10,9.523809432983398,14.285715103149414,9.523809432983398,0,0,0,0,3.975386381149292,8589934592,3221225472,6571900928,2244345856
204,1781587384946,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,21.052631378173828,19.047618865966797,15.000000953674316,20,5,0,3.975386381149292,8589934592,3221225472,6574194688,2244345856
204,1781587385151,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,9.523809432983398,13.636363983154297,0,0,0,0,0,3.975386381149292,8589934592,3221225472,6573948928,2244345856
200,1781587385356,3204,3204,3204,3204,3204,3204,3204,3204,10,5,0,9.090909004211426,0,0,0,0,4.117943286895752,8589934592,3221225472,6571294720,2244345856
203,1781587385558,3204,3204,3204,3204,3204,3204,3204,3204,20,25,15.000000953674316,10.526315689086914,9.523809432983398,5,0,4.761904716491699,4.117943286895752,8589934592,3221225472,6569639936,2244345856
